step,time_s,inventory_mol,input_mol,residual_mol,inventory_rate_mol_s,input_rate_mol_s,balance_rate_mol_s,predicted_rate_mol_s,predicted_integral_mol,loop_inventory_mol,supplied_inventory,current_A,capacity_Ah
0.000000000000000000e+00,5.000000000000000000e+01,9.754383258239571100e-05,0.000000000000000000e+00,-5.922860943016750035e-15,-1.115691967551745461e-16,0.000000000000000000e+00,-1.115691967551745461e-16,-1.115686720095164373e-16,-5.724990407948174257e-15,9.754383258239569744e-05,1.355988416385829490e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.500000000000000000e+01,9.754383258182250686e-05,0.000000000000000000e+00,-6.496065079082680160e-15,-1.121408632539101531e-16,0.000000000000000000e+00,-1.121408632539101531e-16,-1.121404362850532604e-16,-6.284263178684598403e-15,9.754383258182241199e-05,1.355988416477800463e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+01,9.754383258124937049e-05,0.000000000000000000e+00,-7.069201452512829942e-15,-1.127125729180432699e-16,0.000000000000000000e+00,-1.127125729180432699e-16,-1.127122005605964437e-16,-6.846394770798722786e-15,9.754383258124927562e-05,1.355988416569772791e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.500000000000000000e+01,9.754383258067616635e-05,0.000000000000000000e+00,-7.642405588578760067e-15,-1.132843842536779636e-16,0.000000000000000000e+00,-1.132843842536779636e-16,-1.132839648361460611e-16,-7.411385184290579751e-15,9.754383258067626122e-05,1.355988416661746475e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+01,9.754383258010301642e-05,0.000000000000000000e+00,-8.215555514536065917e-15,-1.138559749058972265e-16,0.000000000000000000e+00,-1.138559749058972265e-16,-1.138557291117019401e-16,-7.979234419160199273e-15,9.754383258010297577e-05,1.355988416753717719e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e+01,9.754383257952985295e-05,0.000000000000000000e+00,-8.788718993020527837e-15,-1.144278127806900636e-16,0.000000000000000000e+00,-1.144278127806900636e-16,-1.144274933872643025e-16,-8.549942475407614485e-15,9.754383257952986650e-05,1.355988416845690589e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+01,9.754383257889326364e-05,0.000000000000000000e+00,-9.425308298595391765e-15,-1.154592332237745032e-16,0.000000000000000000e+00,-1.154592332237745032e-16,-1.154588399263988520e-16,-9.124658308691772556e-15,9.754383257889331785e-05,1.355988416947835986e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000000e+01,9.754383257822107185e-05,0.000000000000000000e+00,-1.009750009300924845e-14,-1.167490417556339547e-16,0.000000000000000000e+00,-1.167490417556339547e-16,-1.167487017460437599e-16,-9.705177162872879344e-15,9.754383257822113961e-05,1.355988417055704887e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000000e+01,9.754383257754881229e-05,0.000000000000000000e+00,-1.076975965005888547e-14,-1.180389933913056365e-16,0.000000000000000000e+00,-1.180389933913056365e-16,-1.180385635657055298e-16,-1.029214532615225192e-14,9.754383257754889360e-05,1.355988417163572974e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.500000000000000000e+01,9.754383257687652563e-05,0.000000000000000000e+00,-1.144204631216283463e-14,-1.193286412789992482e-16,0.000000000000000000e+00,-1.193286412789992482e-16,-1.193284253853841616e-16,-1.088556279852997547e-14,9.754383257687655273e-05,1.355988417271439977e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+02,9.754383257620440160e-05,0.000000000000000000e+00,-1.211417034394091097e-14,-1.206186244721961209e-16,0.000000000000000000e+00,-1.206186244721961209e-16,-1.206182872050794334e-16,-1.148542958000613362e-14,9.754383257620446936e-05,1.355988417379309420e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.050000000000000000e+02,9.754383257553216914e-05,0.000000000000000000e+00,-1.278640279593623585e-14,-1.219085518732123498e-16,0.000000000000000000e+00,-1.219085518732123498e-16,-1.219081490247916903e-16,-1.209174567058081156e-14,9.754383257553199296e-05,1.355988417487174796e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+02,9.754383257485990959e-05,0.000000000000000000e+00,-1.345866235298587288e-14,-1.231984435459089332e-16,0.000000000000000000e+00,-1.231984435459089332e-16,-1.231980108445206613e-16,-1.270451107025409292e-14,9.754383257485985538e-05,1.355988417595043155e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.150000000000000000e+02,9.754383257418773134e-05,0.000000000000000000e+00,-1.413084059487257349e-14,-1.244882494591880711e-16,0.000000000000000000e+00,-1.244882494591880711e-16,-1.244878726642665681e-16,-1.332372577902606131e-14,9.754383257418765003e-05,1.355988417702911784e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+02,9.754383257351543113e-05,0.000000000000000000e+00,-1.480314080950367872e-14,-1.257779977805386203e-16,0.000000000000000000e+00,-1.257779977805386203e-16,-1.257777344840291889e-16,-1.394938979689680036e-14,9.754383257351540402e-05,1.355988417810779058e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.250000000000000000e+02,9.754383257284321223e-05,0.000000000000000000e+00,-1.547535970897184754e-14,-1.270680723039031456e-16,0.000000000000000000e+00,-1.270680723039031456e-16,-1.270675963038086469e-16,-1.458150312386639368e-14,9.754383257284329355e-05,1.355988417918648772e-04,0.000000000000000000e+00,0.000000000000000000e+00
