step,time_s,inventory_mol,input_mol,residual_mol,inventory_rate_mol_s,input_rate_mol_s,balance_rate_mol_s,predicted_rate_mol_s,predicted_integral_mol,loop_inventory_mol,supplied_inventory,current_A,capacity_Ah
0.000000000000000000e+00,1.050000000000000000e+02,2.669565878850002627e-01,0.000000000000000000e+00,1.665334536937734811e-16,1.502658142076708070e-18,0.000000000000000000e+00,1.502658142076708070e-18,2.623859161630370639e-19,5.484492457293330725e-17,2.669565878850002627e-01,2.766810063355792908e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.100000000000000000e+02,2.669565878850000962e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.551606960165918489e-18,0.000000000000000000e+00,1.551606960165918489e-18,4.135467740440582798e-19,5.653475629845104560e-17,2.669565878850002072e-01,2.766810063355792061e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.150000000000000000e+02,2.669565878850002072e-01,0.000000000000000000e+00,1.110223024625156540e-16,2.895885058086031464e-18,0.000000000000000000e+00,2.895885058086031464e-18,1.907263350579825971e-18,6.233678161001075623e-17,2.669565878850001517e-01,2.766810063355792061e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+02,2.669565878850002627e-01,0.000000000000000000e+00,1.665334536937734811e-16,2.504968554031910016e-18,0.000000000000000000e+00,2.504968554031910016e-18,9.974155744283622764e-19,6.959847892253122839e-17,2.669565878850001517e-01,2.766810063355791214e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.250000000000000000e+02,2.669565878850000962e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.248242205976340496e-18,0.000000000000000000e+00,1.248242205976340496e-18,2.095216775063006265e-19,7.261582205236789027e-17,2.669565878850002072e-01,2.766810063355792908e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+02,2.669565878850001517e-01,0.000000000000000000e+00,5.551115123125782702e-17,1.589479929591805365e-18,0.000000000000000000e+00,1.589479929591805365e-18,1.658974980071154494e-19,7.355436999115143018e-17,2.669565878850003182e-01,2.766810063355792485e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.350000000000000000e+02,2.669565878850000407e-01,0.000000000000000000e+00,-5.551115123125782702e-17,1.894338590183300992e-18,0.000000000000000000e+00,1.894338590183300992e-18,3.368360042725482393e-19,7.481120374685059067e-17,2.669565878850003182e-01,2.766810063355794179e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+02,2.669565878850000407e-01,0.000000000000000000e+00,-5.551115123125782702e-17,1.241807128127460242e-18,0.000000000000000000e+00,1.241807128127460242e-18,1.781677519999467957e-19,7.609871313753182363e-17,2.669565878850002627e-01,2.766810063355793755e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.450000000000000000e+02,2.669565878850002072e-01,0.000000000000000000e+00,1.110223024625156540e-16,2.315462485427973712e-18,0.000000000000000000e+00,2.315462485427973712e-18,1.021286464806095989e-18,7.909734867954693367e-17,2.669565878850004292e-01,2.766810063355792061e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,2.181723278382395237e-18,0.000000000000000000e+00,2.181723278382395237e-18,1.155648692061467482e-18,8.453968657171583927e-17,2.669565878850002627e-01,2.766810063355791638e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.550000000000000000e+02,2.669565878850003737e-01,0.000000000000000000e+00,2.775557561562891351e-16,1.574860288661862408e-18,0.000000000000000000e+00,1.574860288661862408e-18,3.450330887118216405e-19,8.829139102364905591e-17,2.669565878850002627e-01,2.766810063355792908e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,1.824907581006994305e-18,0.000000000000000000e+00,1.824907581006994305e-18,2.303624565875319977e-19,8.972987988689744001e-17,2.669565878850003182e-01,2.766810063355791638e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.650000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,1.902446676726363506e-18,0.000000000000000000e+00,1.902446676726363506e-18,4.716646379590180050e-19,9.148494762326381194e-17,2.669565878850001517e-01,2.766810063355792485e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.700000000000000000e+02,2.669565878850002627e-01,0.000000000000000000e+00,1.665334536937734811e-16,2.226992877588358928e-18,0.000000000000000000e+00,2.226992877588358928e-18,6.302468369835626565e-19,9.423972631062026667e-17,2.669565878850003737e-01,2.766810063355792061e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.750000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,1.541489451165407317e-18,0.000000000000000000e+00,1.541489451165407317e-18,4.632643423521316374e-19,9.697350425895950857e-17,2.669565878850000407e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.800000000000000000e+02,2.669565878850002072e-01,0.000000000000000000e+00,1.110223024625156540e-16,1.568765113216744564e-18,0.000000000000000000e+00,1.568765113216744564e-18,3.823307649198818100e-20,9.822724780606980811e-17,2.669565878850002072e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.850000000000000000e+02,2.669565878850002072e-01,0.000000000000000000e+00,1.110223024625156540e-16,8.951398054549812685e-19,0.000000000000000000e+00,8.951398054549812685e-19,-4.428307168879568515e-19,9.721575370507988644e-17,2.669565878849999296e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+02,2.669565878850000962e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.008702615495673181e-18,0.000000000000000000e+00,1.008702615495673181e-18,-2.957319127697891734e-19,9.536934713093552138e-17,2.669565878850000407e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.950000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,5.450860973256612084e-19,0.000000000000000000e+00,5.450860973256612084e-19,-9.526560186047723932e-19,9.224837730249912362e-17,2.669565878850000407e-01,2.766810063355797567e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,4.700106259386792040e-19,0.000000000000000000e+00,4.700106259386792040e-19,-8.191667036859699932e-19,8.781882049677226766e-17,2.669565878850002627e-01,2.766810063355797144e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.050000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,1.036773080345889790e-18,0.000000000000000000e+00,1.036773080345889790e-18,-4.249709996723291679e-19,8.470847623837651975e-17,2.669565878850001517e-01,2.766810063355798838e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,3.330669073875469621e-16,8.349029506501638537e-19,0.000000000000000000e+00,8.349029506501638537e-19,5.269459783442479613e-21,8.365922238865430920e-17,2.669565878849999851e-01,2.766810063355797144e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.150000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,3.885780586188047891e-16,9.692014684548524088e-19,0.000000000000000000e+00,9.692014684548524088e-19,-2.585740299665762032e-19,8.302596096319648105e-17,2.669565878850000962e-01,2.766810063355798838e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,1.370842650843227939e-18,0.000000000000000000e+00,1.370842650843227939e-18,-4.951985413159414813e-19,8.114152953499018068e-17,2.669565878850005958e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.250000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,8.435957025289276538e-19,0.000000000000000000e+00,8.435957025289276538e-19,-5.517105516247850007e-19,7.852425680263837063e-17,2.669565878850006513e-01,2.766810063355795026e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,3.885780586188047891e-16,7.999804126258122303e-19,0.000000000000000000e+00,7.999804126258122303e-19,-1.486890705683232291e-19,7.677325774715560006e-17,2.669565878850008178e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.350000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,1.244160817220984174e-18,0.000000000000000000e+00,1.244160817220984174e-18,1.873480116342471856e-19,7.686990509982040995e-17,2.669565878850005403e-01,2.766810063355794179e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,2.220446049250313081e-16,1.799963628327529982e-18,0.000000000000000000e+00,1.799963628327529982e-18,4.443857765018585170e-19,7.844923957016067421e-17,2.669565878850003737e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.450000000000000000e+02,2.669565878850003737e-01,0.000000000000000000e+00,2.775557561562891351e-16,2.135644294586000812e-18,0.000000000000000000e+00,2.135644294586000812e-18,6.835618635845593691e-19,8.126910867037671892e-17,2.669565878850005403e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
