step,time_s,inventory_mol,input_mol,residual_mol,inventory_rate_mol_s,input_rate_mol_s,balance_rate_mol_s,predicted_rate_mol_s,predicted_integral_mol,loop_inventory_mol,supplied_inventory,current_A,capacity_Ah
0.000000000000000000e+00,1.950000000000000000e+02,2.669565878850002627e-01,0.000000000000000000e+00,4.440892098500626162e-16,1.340809292103257118e-18,0.000000000000000000e+00,1.340809292103257118e-18,1.375796046978026283e-19,1.067158199910210124e-16,2.669565878850004848e-01,2.766810063355795026e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+02,2.669565878850001517e-01,0.000000000000000000e+00,3.330669073875469621e-16,1.442935750854751705e-18,0.000000000000000000e+00,1.442935750854751705e-18,1.290260918935250295e-19,1.073823342324993331e-16,2.669565878850004292e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.050000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.313060379735780321e-18,0.000000000000000000e+00,1.313060379735780321e-18,2.413634121502504005e-19,1.083083079926087655e-16,2.669565878850003737e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.100000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.693365470509166593e-18,0.000000000000000000e+00,1.693365470509166593e-18,3.961943107162661262e-20,1.090107651006634642e-16,2.669565878850003182e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.150000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.653702341254942611e-18,0.000000000000000000e+00,1.653702341254942611e-18,1.687553821308298084e-19,1.095317021336696022e-16,2.669565878850000962e-01,2.766810063355795873e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.200000000000000000e+02,2.669565878850003737e-01,0.000000000000000000e+00,5.551115123125782702e-16,1.335854662106069441e-18,0.000000000000000000e+00,1.335854662106069441e-18,1.617964400718744101e-19,1.103580816891763643e-16,2.669565878850000962e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.250000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.735216146425401177e-18,0.000000000000000000e+00,1.735216146425401177e-18,2.327737688113490674e-19,1.113445072113844184e-16,2.669565878850000407e-01,2.766810063355796720e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.169407731532152786e-18,0.000000000000000000e+00,1.169407731532152786e-18,2.890785610754709277e-19,1.126491380361014637e-16,2.669565878850000407e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.350000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.206682447850899993e-18,0.000000000000000000e+00,1.206682447850899993e-18,1.999311595638138477e-19,1.138716623376996695e-16,2.669565878849999851e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.400000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.254435214209420957e-18,0.000000000000000000e+00,1.254435214209420957e-18,2.578305225732579085e-19,1.150160665430423381e-16,2.669565878849998186e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.450000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.892048568177932971e-18,0.000000000000000000e+00,1.892048568177932971e-18,3.821827613964513622e-19,1.166160997529666020e-16,2.669565878849998741e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.500000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.246017232701518153e-18,0.000000000000000000e+00,1.246017232701518153e-18,2.244563897439352689e-19,1.181326976308175594e-16,2.669565878849997631e-01,2.766810063355794602e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.550000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.592746456292491740e-18,0.000000000000000000e+00,1.592746456292491740e-18,2.698093106051053382e-19,1.193683618816901609e-16,2.669565878850000407e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.600000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.279714873497804376e-18,0.000000000000000000e+00,1.279714873497804376e-18,1.932083512417099238e-19,1.205259060363072006e-16,2.669565878850000407e-01,2.766810063355797144e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.650000000000000000e+02,2.669565878850002627e-01,0.000000000000000000e+00,4.440892098500626162e-16,1.554314145776935054e-18,0.000000000000000000e+00,1.554314145776935054e-18,2.652487271447131986e-19,1.216720487322732491e-16,2.669565878850002627e-01,2.766810063355795450e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000000e+02,2.669565878850003182e-01,0.000000000000000000e+00,4.996003610813204432e-16,1.550856899293207338e-18,0.000000000000000000e+00,1.550856899293207338e-18,1.462247291005261269e-19,1.227007323728863490e-16,2.669565878850004292e-01,2.766810063355796297e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.750000000000000000e+02,2.669565878850004848e-01,0.000000000000000000e+00,6.661338147750939243e-16,1.677120682742064730e-18,0.000000000000000000e+00,1.677120682742064730e-18,2.732345858325888875e-19,1.237493806602191412e-16,2.669565878850002072e-01,2.766810063355795026e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.800000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.132662945178719703e-18,0.000000000000000000e+00,1.132662945178719703e-18,2.625549787011400386e-19,1.250888545715534573e-16,2.669565878850003182e-01,2.766810063355792908e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.850000000000000000e+02,2.669565878850004292e-01,0.000000000000000000e+00,6.106226635438360972e-16,1.494994587200959223e-18,0.000000000000000000e+00,1.494994587200959223e-18,3.063133288169570925e-19,1.265110253403487094e-16,2.669565878850004848e-01,2.766810063355793755e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.900000000000000000e+02,2.669565878850003737e-01,0.000000000000000000e+00,5.551115123125782702e-16,1.736621129512648339e-18,0.000000000000000000e+00,1.736621129512648339e-18,3.108377817426546235e-19,1.280539031167477433e-16,2.669565878850004848e-01,2.766810063355795026e-06,0.000000000000000000e+00,0.000000000000000000e+00
